id,tweet,0,1,2,3,4
519,RT @AJENews: Trains from Hungary carrying hundreds of refugees arrive in Vienna and Munich.  ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Munich,,
520,"RT @canofwormstwo: Migrant crisis: 12,000 asylum seekers arrive in Germany in just TWO days ",http://dbpedia.org/resource/Nazi_Germany,,,,
521,#Hundreds march toward border in Hungary's migrant crisis via @AP - ,http://dbpedia.org/resource/Hungary,,,,
522,"Austria to deploy army to help with migrant influx: Overnight around 4,500 migrants entered Austria at the mai... ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Austria,,,
523,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
524,"#Croatia has so far received 20737 #refugees, another 2000 waiting to enter from Serbia, 5000+ departed to Hungary ",http://dbpedia.org/resource/Croatia,http://dbpedia.org/resource/Serbia,http://dbpedia.org/resource/Hungary,,
525,RT @itvnews: Hungary refugees start 300 mile walk to Germany as train stand-off continues  ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Nazi_Germany,,,
526,"RT @Mc1988: 1. Hungarian refugees walking to Austria in 1956
2. Syrian refugees walking from Hungary to Austria in 2015 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
527,"RT @cnni: Up to 10,000 migrants arrive in Germany per day. They've implemented temporary border controls  ",http://dbpedia.org/resource/Nazi_Germany,,,,
528,Hundreds of refugees march on Hungary motorway ,http://dbpedia.org/resource/Hungary,,,,
529,"RT @MrAlMubarak: RT Distribution in Austria 2 Refugees now going 2 Germany Dortmund

Live on Snapchat &gt; almubarakradio &lt;

#Islam #Hajj ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Dortmund,,
530,live from the uk VIDEO: Hundreds march to Austria border - Hundreds of migrants stuck at a Budapest railway statio... ,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,,,
531,RT @Reuters: PHOTOS: Hundreds of migrants set off on foot from Budapest for Austria.  ,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria,,,
532,"RT @BBCBreaking: Second group of 1,000 migrants leaves main station in Hungarian capital, Budapest, on foot for Austrian border ",http://dbpedia.org/resource/Budapest,,,,
533,RT @BBCWorld: Hundreds of migrants leave Budapest station &amp; start walking for the Austrian border  ,http://dbpedia.org/resource/Budapest,,,,
534,"Record 10000 migrants enter Hungary: The previous record was set on September 14, when 9,380 refugees crossed ...  ",http://dbpedia.org/resource/Hungary,,,,
535,"RT @CarlaChamorros: Austria to close borders

 again after 12,000 refugees enter from Hungary in 48 hours ",http://dbpedia.org/resource/Hungary,,,,
536,"Austria, yesterday 11,000 migrants arrived ",http://dbpedia.org/resource/Austria,,,,
537,"RT @stephenlautens: .@ByeByeHarper As of today 6,500+ refugees have arrived in Austria in 24 hours. #cdnpoli",http://dbpedia.org/resource/Austria,,,,
538,"RT @Refugees: ""Being in Austria feels like being at home."" Majed, from Damascus, Syria, walked 10 hours from Budapest, to Austria. ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Damascus,http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria
539,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
540,RT @BBCNews: Hundreds of migrants leave Budapest station &amp; start walking for the Austrian border  ,http://dbpedia.org/resource/Budapest,,,,
541,"RT @AJENews: Hundreds of refugees storm re-opened train station in Hungary, desperate to get on trains  ",http://dbpedia.org/resource/Hungary,,,,
542,"RT @Conflicts: #Refugee exodus, as hundreds walk from #Hungary to #Austria  - @jenanmoussa ",http://dbpedia.org/resource/Hungary,,,,
543,"Hundreds of migrants protest at Budapest station, want to go to Germany  via @Reuters",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Germany,,,
544,"RT @jrosyfield: Inspired by yesterdays success, hundreds more refugees have joind the #refugeemarch from #Hungary to Austria ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
545,"RT @BreakingNews: 3,000 refugees arrive in southern Germany on Sunday, total 5,000 expected, police say - @AFP ",http://dbpedia.org/resource/Nazi_Germany,,,,
546,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
547,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
548,"RT @angarant: Hungary refugees walking to Austria 1956. Syria refugees walking from Hungary to Austria 2015. 
Via @CasMudde ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria
549,"Munich Officials: We've Reached 'Limit' For Migrants: German police report the arrival of 12,200 migrants at Munich… ",http://dbpedia.org/resource/Munich,http://dbpedia.org/resource/Munich,,,
551,RT @TRobinsonNewEra: Estonian reporter recognizes #AlQaeda terrorist he interviewed 2 yrs ago among #RefugeesWelcome en route to Germany. h…,http://dbpedia.org/resource/Nazi_Germany,,,,
552,RT @balazscseko: #refugeeconvoy starting now from #Vienna Hundreds of cars heading to #Hungary #refugeeswelcome ,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Hungary,,,
553,RT @TheTruth24UK: More Migrants Reach Germany As Pope Steps In ,http://dbpedia.org/resource/Nazi_Germany,,,,
554,"RT @LindaSuhler: 35 MILLION migrants heading to Europe, says Hungary, builds 2nd fence #invasion #Islam

#tcot ",http://dbpedia.org/resource/Europe,http://dbpedia.org/resource/Hungary,,,
555,"RT @coinabs: #BULGARIA finds 10,000 #Fake Passports hidden by #Muslim refugees heading for #Germany

PASSPORTS FOR #TERRORISTS ",http://dbpedia.org/resource/Bulgaria,http://dbpedia.org/resource/Nazi_Germany,,,
556,RT @johnspatricc: » #LukeHodge Luke Hodge Thousands of refugees enter Austria2:00 » NEWS » Tasmania AUS Hobart AUS 129 ,http://dbpedia.org/resource/Tasmania,http://dbpedia.org/resource/Hobart,,,
557,"RT @HKesvani: Many refugees on the train aim to go to Germany from vienna. Hashem, a 34 year old Afghan father, says he doesn't know what h…",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Afghanistan,,
558,"After Vowing to Keep Migrants Out, Hungary Takes Some in: At least 1,000 migrants crossed by train and bus nor... ",http://dbpedia.org/resource/Hungary,,,,
559,RT @CBSRadioNews: Nearly five thousand migrants traveled today from Hungary into Austria. Listen: ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
560,RT @peterstanners: Hundreds of people at CPH central station to welcome refugees but trains arriving from Germany empty #Syrien ,http://dbpedia.org/resource/Nazi_Germany,,,,
562,"RT @timesofindia: 2,000 refugees arrive at Austria's border from Hungary: Police  ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
563,"Migrants Crisis: Over 4,000 Walk From Serbia To Hungary: Over 4,000 migrants have walked across the border wit... ",http://dbpedia.org/resource/Serbia,http://dbpedia.org/resource/Hungary,,,
564,"RT @Refugees: ""Being in Austria feels like being at home."" Majed, from Damascus, Syria, walked 10 hours from Budapest, to Austria. ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Damascus,http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria
565,"RT @ianbremmer: Refugees Walking to Austria
Hungarians in 1956
Syrians in 2015 ",http://dbpedia.org/resource/Austria,,,,
566,"RT @TRobinsonNewEra: Over 800,000 (fake) Muslim refugees arrived in Germany in 2015,abt 100,000 in August alone. Germanistan not far off. h…",http://dbpedia.org/resource/Nazi_Germany,,,,
567,RT @hkresic: #Croatia: a train and 10 buses full of #refugees are on their way to #Hungary border. This could get messy...,http://dbpedia.org/resource/Croatia,http://dbpedia.org/resource/Hungary,,,
568,"RT @okadascape: #BREAKING: #German police expect up to 7,000 #migrants to arrive from #Hungary on Saturday. - @AFP",http://dbpedia.org/resource/Hungary,,,,
569,"RT @AFP: #BREAKING: German police expect up to 7,000 migrants to arrive from Hungary on Saturday",http://dbpedia.org/resource/Hungary,,,,
570," Hundreds of migrants protest at Budapest station, want to go to Germany ",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Germany,,,
571,"( #TwiiteroXX1 ) Exhaustion, Elation as 5,000 Migrants Reach Austria, Germany: Elation as 5,0...  ( #TwiiteroXX1 )",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Nazi_Germany,,,
572,"Syrian refugees say there is no life for them in Turkey, want to go to Germany: More than 2,000 refugees who h... ",http://dbpedia.org/resource/Turkey,http://dbpedia.org/resource/Nazi_Germany,,,
574,"Up to 280,000 refugees arrived in Germany in September: Bavaria minister: A record 270,000 to 280,000 refugees... ",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Bavaria,,,
575,"RT @NathanGillMEP: Germany braced for the arrival of 40,000 migrants over the next 2 days, more than double the number who entered the coun…",http://dbpedia.org/resource/Nazi_Germany,,,,
576,"RT @Independent: Austria to close borders again after 12,000 refugees enter from Hungary in 48 hours  ",http://dbpedia.org/resource/Hungary,,,,
577,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
578,Frustrated refugees in Hungary set off for Austria on foot: Hundreds of refugees frustrated at being stuck at ... ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
579,"The Latest: Munich sees over 12,000 migrants arrive in 1 day: BUDAPEST, Hungary (AP) — The latest deve...  (Yahoo)",http://dbpedia.org/resource/Munich,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Andhra_Pradesh,
580,BBC #News - Migrants resume trek towards Germany: Hundreds of migrants resume their journey through Austria to... ,http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Austria,,,
581,"After Vowing to Keep Migrants Out, Hungary Takes Some in: At least 1,000 migrants crossed by train and bus northward into Hungary fro...",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Hungary,,,
582,"#Hungary: Foreign Min #Szijjártó says,
""The border fence will stand for years"".

30-35 Million #refugees still heading to #Europe.",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/European_Union,,,
583,Hundreds of migrants leave Budapest station and start walking for the Austrian border via @BBC ,http://dbpedia.org/resource/Budapest,,,,
584,"RT @kongoecho: Historic: Germany expects 50.000 more refugees over weekend. At some point the welcome will chill, like the weather. Harsh a…",http://dbpedia.org/resource/Nazi_Germany,,,,
585,RT @business: Hundreds of refugees arrive in Germany after police in Hungary and Austria let them travel by train ,http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
586,"Hundreds of migrants protest at Budapest station, want to go to Germany ",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Germany,,,
587,RT @AUStockMarket: Germany receives over 100 migrants an hour: Record influx of refugees travels on packed… ,http://dbpedia.org/resource/Nazi_Germany,,,,
588,"Thousands of Migrants Reach Austria: About 2,700 migrants, desperate to leave Hungary for Western Europe, reac... ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
589,"RT @jrosyfield: Inspired by yesterdays success, hundreds more refugees have joind the #refugeemarch from #Hungary to Austria ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,,
590,Refugees storm re-opened Hungary train station: Hundreds of refugees storm into Budapest station after standof... ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Budapest,,,
591,RT @BBCWorld: Hundreds of migrants arrive at Hungary-Austria border at Szentgotthárd   (via @annaholligan) ,http://dbpedia.org/resource/Szentgotthárd,,,,
592,RT @Reuters: PHOTOS: Hundreds of migrants set off on foot from Budapest for Austria.  ,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria,,,
593,"The Latest: 11,000 migrants entered Austria, more coming ",http://dbpedia.org/resource/Austria,,,,
594,RT @guardianworld: Hundreds of refugees march from Budapest towards Austria - video ,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria,,,
595,"RT @OzerKhalid: ""Being in Austria feels like home"" Majed of Damascus
Walked 10 hrs
Budapest to Austria
#marchofhope #refugeeswelcome ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Damascus,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Austria,
596,RT @chafahi: 18 yr old Afghan man has pushed his grandmother in a wheelchair from Afghanistan to Hungary #refugees ,http://dbpedia.org/resource/Afghanistan,http://dbpedia.org/resource/Hungary,,,
597,"RT @Chara_fc: #refugees receive food after they arrived at a railway station in #Vienna, #Austria,Sept. 1 #refugeeswelcome ",http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Austria,,,
598,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
599,"Migrants Crisis: Over 4,000 Walk From Serbia To Hungary  evve'' recap",http://dbpedia.org/resource/Serbia,http://dbpedia.org/resource/Hungary,,,
600,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
601,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
602,"RT @SkyNews: Some 8,000 Migrants Reach Germany After Ordeal ",http://dbpedia.org/resource/Nazi_Germany,,,,
603,"Migrants Fleeing Hungary Start a Long March Toward Germany: At least 500 people set out from a Budapest train station, while European...",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Nazi_Germany,,,
604,"RT @AlArabiya_Eng: BREAKING: 280,000 #refugees arrive in #Germany in September 2015: Bavaria minister",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/Bavaria,,,
606,RT @Channel4News: #RefugeeCrisis: Hundreds begin march to Austria - @mattfrei @NanettevdLaan @daibaker  ,http://dbpedia.org/resource/Austria,,,,
607,#MigrantCrisis: Nearly quarter million #refugees arrive in Germany in September  ,http://dbpedia.org/resource/Nazi_Germany,,,,
609,"RT @mims: 60,000 refugees are reportedly traveling to Hungary ",http://dbpedia.org/resource/Hungary,,,,
611,"RT @ReactionaryTree: 35 MILLION migrants heading to Europe, says Hungary as it builds second fence ",http://dbpedia.org/resource/Europe,http://dbpedia.org/resource/Hungary,,,
612,"RT @panyiszabolcs: 8000 #refugees arrived to #Hungary on Friday, some 3-4,000 were brought to the #Austria-n border. I don't see where&amp;when…",http://dbpedia.org/resource/Hungary,,,,
613,"RT @Refugees: ""Being in Austria feels like being at home."" Majed, from Damascus, Syria, walked 10 hours from Budapest ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Damascus,http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Budapest,
614,"RT @IndyWorld: Austria to close borders to refugees again after 12,000 arrive from Hungary in just 48 hours ",http://dbpedia.org/resource/Hungary,,,,
615,"RT @enough14: 1651 Banner #refugeeswelcome demo #Dortmund #Germany: ""Solidarity w/o borders instead of selective nationalism"" #w2do ",http://dbpedia.org/resource/Dortmund,http://dbpedia.org/resource/Nazi_Germany,,,
616,"RT @INCWorldAgency: #Syria | #BREAKING : AFP : #German police expect up to 7,000 migrants to arrive from #Hungary on Saturday ",http://dbpedia.org/resource/Syria,http://dbpedia.org/resource/Hungary,,,
617,"#nbcnews Estimated 8,000 Migrants and Refugees Arrive in Germany: The last train arrived carrying a...  #usa #news",http://dbpedia.org/resource/Nazi_Germany,,,,
618,"RT @Amaka_Ekwo: 35 MILLION migrants heading to Europe, says Hungary as it builds second fence ",http://dbpedia.org/resource/Europe,http://dbpedia.org/resource/Hungary,,,
619,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
620,"RT @CasMudde: 1) Hungarian refugees walking to #Austria in 1956
2) Syrian #refugees walking from #Hungary to Austria in 2015 ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Austria,,
622,#Hungary: March of 200 #refugees left #Röszke earlier headed to #Budapest #refugeeswelcome  ,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Röszke,http://dbpedia.org/resource/Budapest,,
623,"Austria to close borders again after 12,000 refugees enter from Hungary in 48 hours  ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Hungary,,,
624,"First groups of #refugees arrive at Austrian border with Slovenia. More than 50 already waiting, unsure if they will be allowed into Austria",http://dbpedia.org/resource/Slovenia,http://dbpedia.org/resource/Austria,,,
625,#AP BREAKING: 19 Croatian buses full of migrants seen arriving at Hungary's border; not allowed to cross.,http://dbpedia.org/resource/Andhra_Pradesh,http://dbpedia.org/resource/Hungary,,,
626,"VIDEO: Hungary 'in no hurry to close borders': Of the 180,000 refugees and migrants who entered Germany in Sep... ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Nazi_Germany,,,
628,RT @markito0171: About 400.000 #refugees arrived in #Germany the past 40 days,http://dbpedia.org/resource/Nazi_Germany,,,,
629,"VIDEO: Hungary 'in no hurry to close borders': Of the 180,000 refugees and migrants who entered Germany in Sep... ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Nazi_Germany,,,
630,"VIDEO: Hungary 'in no hurry to close borders': Of the 180,000 refugees and migrants who entered Germany in Sep... ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Nazi_Germany,,,
631,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
632,"RT @RT_com: Germany fears up to 1.5mn refugees to arrive in 2015, calls for limits on influx to EU  ",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/European_Union,,,
633,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
634,RT @markito0171: About 400.000 #refugees arrived in #Germany the past 40 days,http://dbpedia.org/resource/Nazi_Germany,,,,
635,"RT @EDLofficialpage: Germany fears up to 1.5m ""refugees"" to arrive in 2015  They created problem -they should fix it",http://dbpedia.org/resource/Nazi_Germany,,,,
636,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
637,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
638,"12,220 migrants enter Austria in 36 hours 
  @PaulWilko657",http://dbpedia.org/resource/Austria,,,,
639,RT @Independent: Germany is now expecting up to 1.5 million refugees to have arrived by the end of the year ,http://dbpedia.org/resource/Nazi_Germany,,,,
640,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
641,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
642,"RT @inglesi: around 4,300 migrants crossed from Slovenia into Austria on  Monday say police - via @BethanyBellBB",http://dbpedia.org/resource/Slovenia,http://dbpedia.org/resource/Austria,,,
643,The new Germany. Invite ALL refugees to travel hundreds of miles to Germany - then tell them to go home if they don't meet certain criteria.,http://dbpedia.org/resource/Germany,http://dbpedia.org/resource/Germany,,,
644,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
645,Peter Schön on @LeipzigUnitedFC football projects attempting 2 integrate #refugees in Germany  ,http://dbpedia.org/resource/Nazi_Germany,,,,
646,"RT @anon_0x0: Germany fears up to 1.5mn refugees to arrive in 2015, calls for limits on influx to EU  ",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/European_Union,,,
647,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
648,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
649,"Clinton campaign event, students march in Chile, migrants cross into Germany | Oct. 15 The day in photos around th… ",http://dbpedia.org/resource/Chile,http://dbpedia.org/resource/Germany,,,
650,"VIDEO: Hungary 'in no hurry to close borders': Of the 180,000 refugees and migrants who entered Germany in Sep... ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Nazi_Germany,,,
651,"VIDEO: Hungary 'in no hurry to close borders': Of the 180,000 refugees and migrants who entered Germany ...  #news",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Nazi_Germany,,,
652,"RT @WSJ: About 3,300 migrants entered Slovenia on Saturday following closure of Hungarian border with Croatia: ",http://dbpedia.org/resource/Slovenia,http://dbpedia.org/resource/Croatia,,,
653,"RT @cctvnews: Around 2,700 #refugees enter Slovenia from Croatia after Hungary seals border, says Slovenian Press Agency ",http://dbpedia.org/resource/Slovenia,http://dbpedia.org/resource/Croatia,http://dbpedia.org/resource/Hungary,,
655,"RT @RT_com: Germany fears up to 1.5mn refugees to arrive in 2015, calls for limits on influx to EU  ",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/European_Union,,,
656,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
657,"RT @Marien__R: #Refugees remain stranded in #Croatia, after Hungary closed border. 10000 more expected to arrive today from #Greece ",http://dbpedia.org/resource/Croatia,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Greece,,
658,"Clinton campaign event, students march in Chile, migrants cross into Germany | Oct. 15 The day in photos around th… ",http://dbpedia.org/resource/Chile,http://dbpedia.org/resource/Germany,,,
659,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
660,"The Latest: Hundreds of migrants enter Austria from Slovenia, avoid collection centers ",http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Slovenia,,,
661,Fünf Übergänge für Flüchtlinge von Österreich nach Bayern (tagesschau.de)  ,http://dbpedia.org/resource/Bavaria,,,,
662,"RT @panyiszabolcs: HUN-CRO border fence basically stopped the influx to #Hungary. Fri: 6,352, Sat: 870, Sun: only 41 #refugees entered. htt…",http://dbpedia.org/resource/Hungary,,,,
663,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
664,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
665,"Germany fears up to 1.5mn refugees to arrive in 2015, calls for limits on influx to EU  #Parasyte",http://dbpedia.org/resource/Nazi_Germany,http://dbpedia.org/resource/European_Union,,,
666,According 2 German authorities more #refugees will arrive from Oct. 2 Dec. than in previous 9 months  #Germany,http://dbpedia.org/resource/Germany,,,,
668,"VIDEO: Migrants arrive at German rail stations
 
 Hundreds of migrants thought to be from Syria arrive German stations after being held for",http://dbpedia.org/resource/Syria,,,,
669,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
670,"RT @Kriszti_Bolczek: Deputy police spox: 366 409 migrants have arrived in #Hungary this year. There r 3 transit zones, 1500 ppl could stay …",http://dbpedia.org/resource/Hungary,,,,
671,"RT @STForeignDesk: A total of 12,220 migrants enter Austria in 36 hours 
 ",http://dbpedia.org/resource/Austria,,,,
672,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
673,"VIDEO: Hungary 'in no hurry to close borders': Of the 180,000 refugees and migrants who entered Germany in Sep... ",http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Nazi_Germany,,,
674,"RT @panyiszabolcs: HUN-CRO border fence basically stopped the influx to #Hungary. Fri: 6,352, Sat: 870, Sun: only 41 #refugees entered. htt…",http://dbpedia.org/resource/Hungary,,,,
675,"RT @UNrefugees: Najibah, 7 months pregnant, walked for 8 days to get to #Hungary #europecrisis  ",http://dbpedia.org/resource/Hungary,,,,
676,RT @JuanMazaCalleja: Anti #refugee protest walking through #gorlitz Germany. Around 2000 people gathered ,http://dbpedia.org/resource/Gorlice,http://dbpedia.org/resource/Nazi_Germany,,,
677,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
678,An expected 1.5 million asylum seekers will enter Germany this year. What its like inside a German Refugee Center: ,http://dbpedia.org/resource/Nazi_Germany,,,,
679,RT @En_French_Coach: Hundreds of#refugees begin long march to#Austria from #Budapest #refugeecrisis #MigrantMarch #migrantcrisis #Hungary h…,http://dbpedia.org/resource/Austria,http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/Hungary,,
680,"Update: Several buses with migrants on board leave Budapest station, 1 leaves M1 position to Austrian border - @BB… ",http://dbpedia.org/resource/Budapest,http://dbpedia.org/resource/M1_motorway,,,
682,RT @rallaf: How about Hungary takes in just ONE #Syria refugee &amp; his clan so millions can go back home? Disclosure: he's a genocidal maniac…,http://dbpedia.org/resource/Hungary,http://dbpedia.org/resource/Syria,,,
684,RT @ValerioDeC: #refugees: 18 yr old Afghan man has pushed his grandmother in a wheelchair from Afghanistan to Hungary ,http://dbpedia.org/resource/Afghanistan,http://dbpedia.org/resource/Hungary,,,
685,RT @TRobinsonNewEra: Estonian reporter recognizes #AlQaeda terrorist he interviewed 2 yrs ago among #RefugeesWelcome en route to Germany. h…,http://dbpedia.org/resource/Nazi_Germany,,,,
686,"RT @RichardHaass: Some 8000 #refugees a day entering #Germany; this is admirable but economically, socially, &amp; politically unsustainable fo…",http://dbpedia.org/resource/Nazi_Germany,,,,
688,RT @balazscseko: #refugeeconvoy starting now from #Vienna Hundreds of cars heading to #Hungary #refugeeswelcome ,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Hungary,,,
689,"#Over 10,000 refugees enter Austria #jobs #jobdila #cachejobs #jobsila #: Thousands of refugees and migrants h... ",http://dbpedia.org/resource/Austria,,,,
690,RT @iam_LilZardy: One million refugees may arrive Germany in 2015  Via @BloomGist,http://dbpedia.org/resource/Nazi_Germany,,,,
